t_delay,reserv_number,run_number,laser_power_deg
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,43.0,-26.00
10ns,10.0,44.0,-26.00
10ns,10.0,45.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,46.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,47.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,11.0,48.0,-26.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,49.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,12.0,50.0,-12.00
10ns,13.0,51.0,-12.00
10ns,13.0,51.0,-12.00
10ns,13.0,51.0,-12.00
10ns,13.0,51.0,-12.00
10ns,13.0,51.0,-12.00
10ns,13.0,51.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,52.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,53.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,13.0,54.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,55.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,14.0,56.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,57.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
10ns,15.0,58.0,-12.00
1ns,15.0,59.0,-26.00
1ns,15.0,59.0,-26.00
1ns,16.0,60.0,-26.00
1ns,16.0,60.0,-26.00
1ns,16.0,60.0,-26.00
1ns,16.0,60.0,-26.00
1ns,16.0,60.0,-26.00
1ns,16.0,60.0,-26.00
1ns,16.0,60.0,-26.00
